,Rating_Multi
55815,0
55816,1
55817,1
55818,1
55819,1
55820,1
55821,1
55822,1
55823,1
55824,1
55825,1
55826,1
55827,1
55828,1
55829,1
55830,1
55831,0
55832,1
55833,1
55834,1
55835,1
55836,1
55837,0
55838,1
55839,1
55840,1
55841,1
55842,1
55843,0
55844,1
55845,1
55846,1
55847,1
55848,1
55849,1
55850,0
55851,1
55852,0
55853,1
55854,1
55855,1
55856,1
55857,1
55858,1
55859,1
55860,0
55861,1
55862,0
55863,1
55864,1
55865,1
55866,0
55867,1
55868,1
55869,1
55870,1
55871,0
55872,1
55873,1
55874,1
55875,1
55876,1
55877,1
55878,1
55879,1
55880,1
55881,1
55882,1
55883,1
55884,1
55885,1
55886,0
55887,1
55888,0
55889,1
55890,1
55891,1
55892,0
55893,0
55894,1
55895,0
55896,1
55897,1
55898,1
55899,1
55900,1
55901,1
55902,1
55903,1
55904,1
55905,1
55906,1
55907,0
55908,1
55909,1
55910,1
55911,1
55912,1
55913,1
55914,0
55915,1
55916,0
55917,0
55918,1
55919,0
55920,0
55921,1
55922,0
55923,1
55924,1
55925,1
55926,1
55927,1
55928,1
55929,1
55930,1
55931,1
55932,0
55933,1
55934,1
55935,1
55936,1
55937,1
55938,1
55939,1
55940,1
55941,0
55942,1
55943,1
55944,0
55945,1
55946,1
55947,1
55948,1
55949,1
55950,1
55951,1
55952,0
55953,1
55954,1
55955,1
55956,1
55957,1
55958,0
55959,1
55960,0
55961,1
55962,0
55963,0
55964,1
55965,0
55966,1
55967,1
55968,1
55969,1
55970,0
55971,1
55972,1
55973,1
55974,0
55975,1
55976,1
55977,1
55978,1
55979,1
55980,1
55981,1
55982,1
55983,1
55984,1
55985,0
55986,1
55987,1
55988,0
55989,1
55990,1
55991,1
55992,0
55993,1
55994,0
55995,1
55996,1
55997,1
55998,1
55999,0
56000,1
56001,1
56002,1
56003,1
56004,1
56005,0
56006,1
56007,0
56008,1
56009,1
56010,1
56011,1
56012,1
56013,0
56014,0
56015,1
56016,1
56017,1
56018,1
56019,0
56020,1
56021,1
56022,1
56023,0
56024,1
56025,0
56026,1
56027,0
56028,0
56029,0
56030,0
56031,1
56032,1
56033,0
56034,1
56035,1
56036,1
56037,1
56038,1
56039,1
56040,1
56041,0
56042,1
56043,1
56044,1
56045,1
56046,1
56047,1
56048,0
56049,0
56050,0
56051,1
56052,0
56053,1
56054,1
56055,1
56056,0
56057,1
56058,0
56059,1
56060,0
56061,1
56062,1
56063,1
56064,1
56065,1
56066,1
56067,1
56068,1
56069,0
56070,1
56071,0
56072,0
56073,1
56074,0
56075,0
56076,1
56077,1
56078,1
56079,1
56080,0
56081,1
56082,1
56083,1
56084,0
56085,1
56086,1
56087,1
56088,1
56089,0
56090,1
56091,1
56092,0
56093,1
56094,0
56095,1
56096,1
56097,1
56098,0
56099,0
56100,1
56101,0
56102,0
56103,1
56104,1
56105,1
56106,0
56107,0
56108,1
56109,1
56110,1
56111,1
56112,1
56113,1
56114,1
56115,0
56116,1
56117,1
56118,1
56119,1
56120,0
56121,1
56122,1
56123,1
56124,1
56125,1
56126,1
56127,1
56128,1
56129,0
56130,1
56131,1
56132,1
56133,1
56134,1
56135,1
56136,0
56137,1
56138,1
56139,1
56140,1
56141,1
56142,0
56143,1
56144,1
56145,1
56146,1
56147,1
56148,0
56149,1
56150,1
56151,1
56152,1
56153,1
56154,1
56155,1
56156,1
56157,0
56158,1
56159,1
56160,1
56161,1
56162,1
56163,1
56164,1
56165,1
56166,1
56167,1
56168,1
56169,1
56170,1
56171,1
56172,1
56173,1
56174,1
56175,0
56176,1
56177,0
56178,1
56179,1
56180,0
56181,1
56182,1
56183,1
56184,1
56185,1
56186,1
56187,0
56188,1
56189,0
56190,1
56191,1
56192,1
56193,1
56194,0
56195,1
56196,0
56197,1
56198,1
56199,1
56200,1
56201,1
56202,1
56203,0
56204,1
56205,1
56206,0
56207,0
56208,1
56209,1
56210,0
56211,1
56212,0
56213,0
56214,1
56215,1
56216,1
56217,1
56218,0
56219,1
56220,0
56221,1
56222,1
56223,1
56224,1
56225,1
56226,0
56227,1
56228,0
56229,0
56230,1
56231,1
56232,1
56233,1
56234,0
56235,1
56236,1
56237,0
56238,1
56239,1
56240,1
56241,1
56242,1
56243,1
56244,1
56245,1
56246,1
56247,1
56248,1
56249,1
56250,1
56251,0
56252,1
56253,1
56254,0
56255,1
56256,0
56257,0
56258,1
56259,0
56260,0
56261,1
56262,1
56263,1
56264,1
56265,1
56266,1
56267,1
56268,0
56269,1
56270,1
56271,0
56272,0
56273,0
56274,1
56275,1
56276,0
56277,0
56278,0
56279,0
56280,1
56281,0
56282,0
56283,0
56284,0
56285,0
56286,1
56287,1
56288,1
56289,1
56290,1
56291,1
56292,1
56293,0
56294,0
56295,0
56296,1
56297,0
56298,0
56299,1
56300,0
56301,1
56302,0
56303,1
56304,1
56305,1
56306,1
56307,1
56308,0
56309,1
56310,1
56311,1
56312,1
56313,1
56314,0
56315,0
56316,1
56317,1
56318,0
56319,1
56320,1
56321,0
56322,1
56323,0
56324,1
56325,0
56326,1
56327,0
56328,0
56329,1
56330,1
56331,1
56332,1
56333,1
56334,0
56335,0
56336,0
56337,1
56338,1
56339,0
56340,1
56341,1
56342,1
56343,1
56344,0
56345,1
56346,0
56347,1
56348,0
56349,1
56350,0
56351,1
56352,0
56353,0
56354,1
56355,1
56356,0
56357,1
56358,0
56359,1
56360,1
56361,1
56362,1
56363,1
56364,1
56365,1
56366,1
56367,0
56368,1
56369,1
56370,1
56371,1
56372,0
56373,1
56374,0
56375,1
56376,1
56377,1
56378,1
56379,1
56380,0
56381,1
56382,1
56383,1
56384,1
56385,0
56386,0
56387,0
56388,0
56389,1
56390,0
56391,0
56392,1
56393,0
56394,1
56395,1
56396,1
56397,0
56398,0
56399,1
56400,1
56401,1
56402,0
56403,1
56404,0
56405,1
56406,1
56407,1
56408,1
56409,1
56410,1
56411,1
56412,1
56413,1
56414,0
56415,1
56416,0
56417,0
56418,0
56419,1
56420,1
56421,1
56422,1
56423,0
56424,1
56425,1
56426,1
56427,1
56428,0
56429,0
56430,1
56431,1
56432,1
56433,0
56434,0
56435,1
56436,0
56437,1
56438,1
56439,1
56440,1
56441,1
56442,0
56443,0
56444,0
56445,0
56446,1
56447,0
56448,1
56449,1
56450,0
56451,1
56452,1
56453,1
56454,1
56455,1
56456,1
56457,1
56458,1
56459,0
56460,0
56461,1
56462,1
56463,0
56464,1
56465,1
56466,0
56467,1
56468,1
56469,0
56470,1
56471,1
56472,0
56473,0
56474,1
56475,1
56476,0
56477,1
56478,1
56479,1
56480,1
56481,1
56482,1
56483,1
56484,1
56485,0
56486,1
56487,1
56488,1
56489,1
56490,1
56491,0
56492,1
56493,1
56494,1
56495,1
56496,0
56497,1
56498,1
56499,0
56500,1
56501,0
56502,1
56503,0
56504,1
56505,0
56506,1
56507,1
56508,1
56509,0
56510,1
56511,0
56512,1
56513,1
56514,1
56515,1
56516,0
56517,1
56518,1
56519,1
56520,1
56521,0
56522,1
56523,1
56524,0
56525,0
56526,1
56527,0
56528,1
56529,0
56530,1
56531,1
56532,1
56533,1
56534,1
56535,0
56536,1
56537,1
56538,1
56539,1
56540,1
56541,0
56542,1
56543,0
56544,0
56545,1
56546,1
56547,1
56548,1
56549,1
56550,1
56551,1
56552,1
56553,1
56554,0
56555,1
56556,0
56557,1
56558,1
56559,1
56560,1
56561,0
56562,1
56563,1
56564,0
56565,1
56566,0
56567,0
56568,1
56569,1
56570,1
56571,1
56572,1
56573,1
56574,0
56575,1
56576,0
56577,1
56578,1
56579,1
56580,0
56581,0
56582,0
56583,1
56584,1
56585,1
56586,0
56587,1
56588,1
56589,1
56590,1
56591,1
56592,1
56593,1
56594,0
56595,1
56596,0
56597,1
56598,1
56599,1
56600,1
56601,1
56602,1
56603,0
56604,1
56605,1
56606,1
56607,1
56608,1
56609,1
56610,0
56611,1
56612,1
56613,1
56614,1
56615,1
56616,0
56617,1
56618,1
56619,1
56620,1
56621,1
56622,1
56623,1
56624,1
56625,0
56626,1
56627,1
56628,1
56629,1
56630,1
56631,1
56632,1
56633,1
56634,0
56635,0
56636,1
56637,1
56638,1
56639,1
56640,1
56641,1
56642,0
56643,1
56644,1
56645,1
56646,1
56647,0
56648,1
56649,1
56650,1
56651,1
56652,1
56653,1
56654,0
56655,0
56656,1
56657,1
56658,1
56659,1
56660,1
56661,1
56662,1
56663,1
56664,1
56665,1
56666,1
56667,1
56668,1
56669,1
56670,1
56671,1
56672,0
56673,1
56674,1
56675,0
56676,1
56677,0
56678,1
56679,1
56680,1
56681,0
56682,1
56683,1
56684,1
56685,0
56686,1
56687,1
56688,1
56689,1
56690,1
56691,1
56692,0
56693,0
56694,1
56695,0
56696,0
56697,1
56698,1
56699,1
56700,1
56701,1
56702,1
56703,1
56704,1
56705,0
56706,0
56707,1
56708,1
56709,1
56710,1
56711,0
56712,1
56713,1
56714,1
56715,1
56716,1
56717,1
56718,1
56719,1
56720,1
56721,0
56722,1
56723,1
56724,1
56725,1
56726,1
56727,0
56728,1
56729,1
56730,0
56731,1
56732,1
56733,0
56734,1
56735,1
56736,1
56737,1
56738,1
56739,0
56740,1
56741,1
56742,1
56743,1
56744,1
56745,1
56746,0
56747,0
56748,1
56749,1
56750,1
56751,1
56752,0
56753,1
56754,1
56755,1
56756,1
56757,1
56758,1
56759,1
56760,0
56761,1
56762,1
56763,1
56764,0
56765,1
56766,0
56767,1
56768,0
56769,1
56770,1
56771,1
56772,1
56773,1
56774,1
56775,1
56776,1
56777,1
56778,1
56779,0
56780,1
56781,1
56782,1
56783,1
56784,1
56785,1
56786,0
56787,1
56788,1
56789,1
56790,1
56791,1
56792,1
56793,1
56794,1
56795,1
56796,1
56797,1
56798,1
56799,1
56800,1
56801,1
56802,0
56803,1
56804,1
56805,1
56806,0
56807,1
56808,0
56809,1
56810,1
56811,0
56812,1
56813,1
56814,1
56815,1
56816,1
56817,1
56818,1
56819,1
56820,1
56821,1
56822,1
56823,1
56824,1
56825,1
56826,1
56827,1
56828,1
56829,1
56830,1
56831,1
56832,1
56833,1
56834,1
56835,0
56836,1
56837,1
56838,1
56839,0
56840,1
56841,1
56842,1
56843,1
56844,1
56845,1
56846,1
56847,1
56848,1
56849,1
56850,1
56851,1
56852,0
56853,1
56854,1
56855,1
56856,1
56857,1
56858,1
56859,1
56860,0
56861,1
56862,1
56863,1
56864,1
56865,0
56866,1
56867,0
56868,1
56869,0
56870,1
56871,1
56872,1
56873,1
56874,1
56875,1
56876,1
56877,1
56878,1
56879,1
56880,1
56881,1
56882,1
56883,0
56884,0
56885,0
56886,0
56887,1
56888,1
56889,1
56890,1
56891,1
56892,0
56893,1
56894,0
56895,1
56896,1
56897,1
56898,1
56899,1
56900,0
56901,0
56902,1
56903,0
56904,1
56905,0
56906,1
56907,1
56908,1
56909,0
56910,1
56911,1
56912,1
56913,1
56914,0
56915,1
56916,1
56917,1
56918,1
56919,1
56920,1
56921,0
56922,1
56923,1
56924,1
56925,1
56926,1
56927,1
56928,1
56929,1
56930,1
56931,0
56932,0
56933,0
56934,1
56935,0
56936,1
56937,1
56938,0
56939,0
56940,1
56941,1
56942,1
56943,1
56944,0
56945,1
56946,1
56947,0
56948,1
56949,1
56950,0
56951,0
56952,1
56953,1
56954,1
56955,0
56956,1
56957,0
56958,0
56959,0
56960,1
56961,0
56962,0
56963,1
56964,1
56965,1
56966,1
56967,1
56968,0
56969,1
56970,1
56971,1
56972,0
56973,1
56974,1
56975,1
56976,1
56977,1
56978,0
56979,1
56980,1
56981,1
56982,1
56983,0
56984,1
56985,1
56986,0
56987,1
56988,1
56989,1
56990,0
56991,1
56992,0
56993,0
56994,1
56995,1
56996,1
56997,1
56998,0
56999,1
57000,1
57001,1
57002,1
57003,1
57004,1
57005,0
57006,1
57007,1
57008,1
57009,0
57010,1
57011,0
57012,1
57013,1
57014,1
57015,1
57016,1
57017,1
57018,1
57019,1
57020,0
57021,1
57022,1
57023,1
57024,1
57025,0
57026,1
57027,0
57028,1
57029,0
57030,1
57031,1
57032,1
57033,1
57034,1
57035,1
57036,1
57037,1
57038,1
57039,1
57040,1
57041,0
57042,0
57043,1
57044,0
57045,1
57046,0
57047,0
57048,1
57049,0
57050,1
57051,1
57052,1
57053,0
57054,1
57055,1
57056,1
57057,0
57058,0
57059,1
57060,1
57061,1
57062,1
57063,2
57064,2
57065,2
57066,1
57067,1
57068,2
57069,2
57070,2
57071,1
57072,2
57073,1
57074,2
57075,2
57076,2
57077,2
57078,2
57079,2
57080,2
57081,2
57082,2
57083,2
57084,2
57085,2
57086,2
57087,2
57088,2
57089,2
57090,2
57091,1
57092,2
57093,1
57094,1
57095,2
57096,2
57097,2
57098,2
57099,2
57100,2
57101,2
57102,2
57103,1
57104,2
57105,2
57106,2
57107,2
57108,2
57109,2
57110,2
57111,1
57112,2
57113,2
57114,2
57115,2
57116,2
57117,2
57118,2
57119,2
57120,2
57121,2
57122,2
57123,1
57124,2
57125,2
57126,2
57127,1
57128,2
57129,2
57130,2
57131,2
57132,2
57133,2
57134,2
57135,2
57136,2
57137,2
57138,2
57139,2
57140,2
57141,2
57142,2
57143,2
57144,2
57145,2
57146,2
57147,2
57148,2
57149,2
57150,2
57151,1
57152,2
57153,2
57154,2
57155,2
57156,1
57157,2
57158,2
57159,2
57160,2
57161,2
57162,2
57163,2
57164,2
57165,2
57166,2
57167,2
57168,2
57169,1
57170,2
57171,2
57172,2
57173,1
57174,2
57175,2
57176,2
57177,2
57178,2
57179,1
57180,2
57181,2
57182,1
57183,2
57184,2
57185,1
57186,1
57187,2
57188,2
57189,2
57190,2
57191,2
57192,2
57193,2
57194,2
57195,2
57196,2
57197,2
57198,2
57199,2
57200,2
57201,2
57202,2
57203,2
57204,1
57205,2
57206,2
57207,2
57208,2
57209,2
57210,2
57211,2
57212,2
57213,2
57214,2
57215,2
57216,1
57217,2
57218,2
57219,2
57220,2
57221,2
57222,2
57223,1
57224,2
57225,2
57226,1
57227,2
57228,2
57229,1
57230,2
57231,2
57232,2
57233,2
57234,2
57235,2
57236,2
57237,1
57238,2
57239,2
57240,2
57241,2
57242,2
57243,2
57244,2
57245,2
57246,2
57247,2
57248,2
57249,2
57250,2
57251,2
57252,1
57253,2
57254,1
57255,1
57256,2
57257,2
57258,2
57259,2
57260,2
57261,2
57262,2
57263,2
57264,2
57265,2
57266,2
57267,2
57268,2
57269,1
57270,2
57271,1
57272,2
57273,1
57274,2
57275,2
57276,2
57277,2
57278,2
57279,2
57280,2
57281,2
57282,1
57283,2
57284,1
57285,2
57286,2
57287,2
57288,2
57289,2
57290,2
57291,2
57292,1
57293,2
57294,1
57295,2
57296,1
57297,2
57298,2
57299,2
57300,2
57301,2
57302,2
57303,1
57304,2
57305,2
57306,2
57307,2
57308,2
57309,2
57310,2
57311,2
57312,2
57313,2
57314,2
57315,1
57316,2
57317,2
57318,2
57319,2
57320,2
57321,2
57322,2
57323,2
57324,2
57325,2
57326,2
57327,2
57328,2
57329,2
57330,1
57331,2
57332,2
57333,2
57334,2
57335,2
57336,2
57337,2
57338,2
57339,2
57340,2
57341,2
57342,1
57343,2
57344,2
57345,2
57346,1
57347,2
57348,2
57349,2
57350,2
57351,1
57352,1
57353,2
57354,2
57355,2
57356,1
57357,2
57358,2
57359,2
57360,2
57361,2
57362,2
57363,2
57364,2
57365,2
57366,2
57367,2
57368,2
57369,2
57370,2
57371,2
57372,2
57373,2
57374,2
57375,2
57376,2
57377,1
57378,2
57379,2
57380,1
57381,2
57382,2
57383,2
57384,2
57385,2
57386,1
57387,1
57388,2
57389,2
57390,2
57391,1
57392,2
57393,1
57394,2
57395,2
57396,2
57397,2
57398,2
57399,2
57400,2
57401,2
57402,2
57403,2
57404,2
57405,2
57406,2
57407,2
57408,2
57409,2
57410,2
57411,2
57412,2
57413,1
57414,2
57415,1
57416,2
57417,2
57418,2
57419,2
57420,2
57421,2
57422,2
57423,1
57424,1
57425,2
57426,2
57427,1
57428,1
57429,1
57430,2
57431,2
57432,2
57433,2
57434,2
57435,2
57436,2
57437,2
57438,2
57439,2
57440,2
57441,1
57442,2
57443,2
57444,2
57445,2
57446,2
57447,2
57448,1
57449,2
57450,2
57451,2
57452,2
57453,2
57454,1
57455,2
57456,2
57457,2
57458,2
57459,2
57460,2
57461,2
57462,2
57463,1
57464,2
57465,2
57466,2
57467,2
57468,2
57469,2
57470,2
57471,2
57472,2
57473,1
57474,2
57475,2
57476,2
57477,2
57478,2
57479,2
57480,2
57481,1
57482,2
57483,2
57484,2
57485,2
57486,1
57487,1
57488,2
57489,1
57490,2
57491,2
57492,2
57493,2
57494,1
57495,2
57496,2
57497,2
57498,1
57499,2
57500,2
57501,2
57502,2
57503,1
57504,2
57505,2
57506,2
57507,2
57508,2
57509,2
57510,1
57511,2
57512,2
57513,2
57514,2
57515,2
57516,1
57517,2
57518,2
57519,2
57520,2
57521,2
57522,2
57523,2
57524,2
57525,2
57526,2
57527,2
57528,2
57529,1
57530,2
57531,1
57532,1
57533,1
57534,1
57535,1
57536,0
57537,0
57538,1
57539,1
57540,1
57541,0
57542,0
57543,1
57544,0
57545,1
57546,1
57547,0
57548,1
57549,1
57550,1
57551,1
57552,0
57553,1
57554,1
57555,0
57556,1
57557,0
57558,1
57559,1
57560,0
57561,1
57562,0
57563,0
57564,1
57565,1
57566,0
57567,1
57568,1
57569,0
57570,0
57571,0
57572,0
57573,1
57574,1
57575,1
57576,1
57577,1
57578,1
57579,0
57580,0
57581,0
57582,1
57583,0
57584,1
57585,0
57586,0
57587,1
57588,0
57589,1
57590,0
57591,1
57592,0
57593,1
57594,1
57595,0
57596,1
57597,1
57598,1
57599,1
57600,0
57601,1
57602,1
57603,0
57604,0
57605,0
57606,1
57607,1
57608,0
57609,0
57610,1
57611,1
57612,1
57613,1
57614,1
57615,1
57616,0
57617,1
57618,0
57619,0
57620,1
57621,1
57622,0
57623,1
57624,0
57625,1
57626,0
57627,1
57628,1
57629,0
57630,1
57631,0
57632,0
57633,0
57634,0
57635,1
57636,0
57637,1
57638,0
57639,1
57640,1
57641,1
57642,1
57643,1
57644,0
57645,1
57646,0
57647,1
57648,1
57649,0
57650,1
57651,1
57652,1
57653,1
57654,0
57655,1
57656,1
57657,0
57658,1
57659,0
57660,1
57661,1
57662,1
57663,1
57664,1
57665,1
57666,1
57667,1
57668,1
57669,1
57670,1
57671,0
57672,1
57673,1
57674,1
57675,1
57676,0
57677,1
57678,1
57679,0
57680,1
57681,1
57682,0
57683,1
57684,1
57685,1
57686,1
57687,0
57688,0
57689,1
57690,1
57691,1
57692,0
57693,0
57694,1
57695,0
57696,1
57697,1
57698,1
57699,1
57700,0
57701,1
57702,1
57703,0
57704,1
57705,1
57706,1
57707,1
57708,0
57709,1
57710,1
57711,1
57712,1
57713,1
57714,0
57715,1
57716,1
57717,1
57718,1
57719,1
57720,0
57721,1
57722,0
57723,1
57724,1
57725,1
57726,1
57727,0
57728,1
57729,1
57730,1
57731,0
57732,0
57733,1
57734,1
57735,0
57736,1
57737,1
57738,1
57739,1
57740,1
57741,1
57742,1
57743,1
57744,2
57745,1
57746,1
57747,1
57748,0
57749,1
57750,1
57751,1
57752,0
57753,1
57754,0
57755,1
57756,1
57757,1
57758,0
57759,1
57760,1
57761,1
57762,0
57763,1
57764,0
57765,1
57766,1
57767,1
57768,1
57769,0
57770,1
57771,1
57772,0
57773,1
57774,1
57775,1
57776,1
57777,1
57778,1
57779,1
57780,1
57781,2
57782,2
57783,0
57784,1
57785,2
57786,0
57787,2
57788,1
57789,1
57790,2
57791,1
57792,0
57793,2
57794,2
57795,2
57796,2
57797,1
57798,2
57799,2
57800,1
57801,2
57802,1
57803,1
57804,2
57805,2
57806,1
57807,2
57808,1
57809,2
57810,1
57811,1
57812,1
57813,1
57814,2
57815,2
57816,2
57817,2
57818,2
57819,2
57820,2
57821,2
57822,2
57823,2
57824,2
57825,2
57826,2
57827,2
57828,2
57829,2
57830,2
57831,2
57832,2
57833,2
57834,2
57835,2
57836,2
57837,2
57838,2
57839,2
57840,2
57841,2
57842,2
57843,2
57844,2
57845,2
57846,2
57847,2
57848,2
57849,2
57850,2
57851,2
57852,2
57853,2
57854,2
57855,2
57856,2
57857,2
57858,2
57859,2
57860,2
57861,2
57862,2
57863,2
57864,2
57865,2
57866,2
57867,2
57868,2
57869,2
57870,2
57871,2
57872,2
57873,2
57874,2
57875,2
57876,2
57877,2
57878,2
57879,2
57880,2
57881,2
57882,2
57883,2
57884,2
57885,2
57886,2
57887,2
57888,2
57889,2
57890,2
57891,2
57892,2
57893,2
57894,2
57895,2
57896,2
57897,2
57898,2
57899,2
57900,2
57901,2
57902,2
57903,2
57904,2
57905,2
57906,2
57907,2
57908,2
57909,2
57910,2
57911,2
57912,2
57913,2
57914,2
57915,2
57916,2
57917,2
57918,2
57919,2
57920,2
57921,2
57922,2
57923,2
57924,2
57925,2
57926,2
57927,2
57928,1
57929,2
57930,2
57931,2
57932,2
57933,2
57934,2
57935,2
57936,2
57937,2
57938,2
57939,2
57940,2
57941,2
57942,2
57943,2
57944,2
57945,2
57946,2
57947,2
57948,2
57949,2
57950,2
57951,2
57952,2
57953,2
57954,2
57955,2
57956,2
57957,2
57958,2
57959,2
57960,2
57961,2
57962,2
57963,2
57964,2
57965,2
57966,2
57967,2
57968,2
57969,2
57970,2
57971,2
57972,2
57973,2
57974,2
57975,2
57976,2
57977,2
57978,2
57979,2
57980,2
57981,2
57982,2
57983,2
57984,2
57985,2
57986,2
57987,2
57988,2
57989,1
57990,2
57991,2
57992,2
57993,2
57994,2
57995,2
57996,2
57997,2
57998,2
57999,2
58000,2
58001,2
58002,2
58003,2
58004,2
58005,2
58006,2
58007,2
58008,2
58009,2
58010,2
58011,2
58012,2
58013,2
58014,1
58015,2
58016,2
58017,1
58018,2
58019,2
58020,2
58021,2
58022,2
58023,2
58024,2
58025,2
58026,2
58027,2
58028,2
58029,2
58030,2
58031,2
58032,2
58033,2
58034,2
58035,2
58036,2
58037,2
58038,2
58039,2
58040,2
58041,2
58042,2
58043,2
58044,2
58045,2
58046,2
58047,2
58048,2
58049,2
58050,2
58051,2
58052,2
58053,2
58054,2
58055,2
58056,2
58057,2
58058,2
58059,2
58060,2
58061,2
58062,2
58063,2
58064,2
58065,2
58066,2
58067,2
58068,2
58069,2
58070,2
58071,2
58072,2
58073,2
58074,2
58075,2
58076,2
58077,2
58078,2
58079,2
58080,2
58081,2
58082,2
58083,2
58084,2
58085,2
58086,2
58087,2
58088,2
58089,2
58090,2
58091,2
58092,2
58093,2
58094,2
58095,2
58096,2
58097,2
58098,2
58099,2
58100,2
58101,2
58102,2
58103,2
58104,2
58105,2
58106,2
58107,2
58108,2
58109,2
58110,0
58111,0
58112,0
58113,1
58114,0
58115,1
58116,0
58117,0
58118,0
58119,0
58120,0
58121,0
58122,0
58123,0
58124,0
58125,1
58126,1
58127,1
58128,0
58129,0
58130,0
58131,0
58132,0
58133,1
58134,0
58135,0
58136,1
58137,0
58138,1
58139,1
58140,0
58141,1
58142,0
58143,1
58144,0
58145,0
58146,0
58147,1
58148,0
58149,1
58150,0
58151,1
58152,1
58153,1
58154,1
58155,1
58156,0
58157,1
58158,1
58159,0
58160,0
58161,1
58162,0
58163,0
58164,0
58165,1
58166,1
58167,1
58168,1
58169,0
58170,0
58171,1
58172,1
58173,1
58174,0
58175,0
58176,1
58177,0
58178,1
58179,0
58180,1
58181,0
58182,1
58183,0
58184,0
58185,0
58186,0
58187,1
58188,1
58189,0
58190,0
58191,1
58192,1
58193,1
58194,0
58195,0
58196,0
58197,0
58198,1
58199,1
58200,0
58201,1
58202,1
58203,0
58204,1
58205,0
58206,0
58207,0
58208,0
58209,1
58210,0
58211,1
58212,1
58213,0
58214,0
58215,1
58216,1
58217,0
58218,0
58219,0
58220,0
58221,0
58222,0
58223,0
58224,0
58225,1
58226,1
58227,0
58228,1
58229,1
58230,0
58231,0
58232,1
58233,1
58234,1
58235,0
58236,0
58237,1
58238,0
58239,0
58240,0
58241,1
58242,0
58243,0
58244,0
58245,0
58246,0
58247,1
58248,1
58249,0
58250,0
58251,0
58252,0
58253,2
58254,2
58255,2
58256,1
58257,2
58258,1
58259,2
58260,2
58261,2
58262,1
58263,2
58264,1
58265,1
58266,2
58267,2
58268,2
58269,2
58270,2
58271,1
58272,2
58273,2
58274,1
58275,1
58276,0
58277,2
58278,2
58279,2
58280,1
58281,1
58282,2
58283,1
58284,2
58285,2
58286,1
58287,1
58288,1
58289,2
58290,2
58291,2
58292,2
58293,1
58294,1
58295,2
58296,1
58297,2
58298,1
58299,1
58300,2
58301,2
58302,2
58303,1
58304,2
58305,2
58306,2
58307,2
58308,1
58309,2
58310,2
58311,1
58312,2
58313,1
58314,1
58315,1
58316,2
58317,2
58318,2
58319,2
58320,2
58321,2
58322,1
58323,1
58324,1
58325,2
58326,1
58327,2
58328,0
58329,2
58330,1
58331,1
58332,1
58333,1
58334,2
58335,0
58336,1
58337,1
58338,1
58339,1
58340,2
58341,2
58342,2
58343,1
58344,2
58345,2
58346,2
58347,1
58348,1
58349,1
58350,2
58351,1
58352,0
58353,1
58354,2
58355,2
58356,2
58357,1
58358,2
58359,2
58360,2
58361,1
58362,1
58363,0
58364,1
58365,1
58366,2
58367,1
58368,2
58369,2
58370,2
58371,1
58372,2
58373,2
58374,2
58375,2
58376,2
58377,1
58378,1
58379,2
58380,0
58381,2
58382,1
58383,1
58384,1
58385,1
58386,2
58387,1
58388,2
58389,2
58390,1
58391,2
58392,2
58393,2
58394,2
58395,2
58396,2
58397,2
58398,1
58399,2
58400,2
58401,1
58402,1
58403,0
58404,2
58405,1
58406,1
58407,2
58408,0
58409,2
58410,2
58411,1
58412,0
58413,1
58414,2
58415,1
58416,0
58417,1
58418,2
58419,0
58420,2
58421,1
58422,1
58423,0
58424,1
58425,1
58426,2
58427,2
58428,2
58429,1
58430,2
58431,2
58432,1
58433,1
58434,2
58435,1
58436,1
58437,1
58438,2
58439,2
58440,2
58441,1
58442,2
58443,2
58444,2
58445,0
58446,2
58447,0
58448,2
58449,2
58450,2
58451,1
58452,1
58453,1
58454,2
58455,1
58456,1
58457,2
58458,1
58459,1
58460,0
58461,1
58462,1
58463,2
58464,2
58465,2
58466,1
58467,2
58468,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,2
58476,2
58477,1
58478,1
58479,1
58480,2
58481,2
58482,1
58483,1
58484,1
58485,2
58486,0
58487,2
58488,2
58489,2
58490,1
58491,2
58492,2
58493,2
58494,2
58495,1
58496,2
58497,2
58498,2
58499,1
58500,1
58501,2
58502,1
58503,1
58504,1
58505,0
58506,2
58507,1
58508,2
58509,1
58510,2
58511,1
58512,2
58513,2
58514,2
58515,1
58516,2
58517,1
58518,2
58519,2
58520,2
58521,1
58522,2
58523,2
58524,2
58525,2
58526,2
58527,2
58528,1
58529,1
58530,1
58531,2
58532,1
58533,2
58534,1
58535,1
58536,2
58537,2
58538,2
58539,2
58540,2
58541,2
58542,2
58543,1
58544,1
58545,2
58546,2
58547,2
58548,1
58549,1
58550,1
58551,0
58552,2
58553,0
58554,0
58555,2
58556,2
58557,1
58558,1
58559,1
58560,0
58561,2
58562,2
58563,0
58564,1
58565,1
58566,2
58567,1
58568,2
58569,1
58570,1
58571,2
58572,1
58573,1
58574,2
58575,2
58576,1
58577,1
58578,2
58579,2
58580,0
58581,1
58582,2
58583,2
58584,2
58585,0
58586,1
58587,2
58588,2
58589,1
58590,2
58591,2
58592,1
58593,2
58594,1
58595,1
58596,2
58597,2
58598,2
58599,1
58600,2
58601,2
58602,1
58603,2
58604,2
58605,1
58606,1
58607,2
58608,1
58609,2
58610,1
58611,2
58612,2
